li7NnFaaMb4,,Large Conjunctival FB causing preseptal cellulitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N4nlcVdeHPk,,Palpebral Conjunctival FB removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyl9jcWBXhA,cataract;,Rosette Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sRUvWnF7Gzc,,Bird Beak Eye Trauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea1bTUvB80E,corneal;,How to remove Corneal FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeaK5l5OLCQ,cataract;,Traumatic Mydriasis and Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tEDmPaoTE3o,,Curious case of Traumatic Mydriasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__Ozr-wheVU,,Traumatic Endophthalmitis with used needle trauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asnf6VMsyyc,,How to search FB in the eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laz64rJAn8Q,cataract;,Blunt Trauma or Complicated cataract surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp_71tSEl0o,ptosis;,Traumatic Lid notching cicatricial Ectropion and ptosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAQbmY-S4Fg,corneal;,Self Sealed Corneal Perforation Suture it or not?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1BYcvrsTxE,orbital;orbital exenteration;,Orbital exenteration,In this video I will show you two patients one with agressive mucormycosis and other with squamous cell carcinoma involving orbit so we had to perform orbital exenteration for them . It's a detailed video about process it's indications types and complications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_L3dnEfMhw,lacrimal duct;nasolacrimal duct;nasolacrimal;,Therapeutic Probing for nasolacrimal duct block,In this video we will show you how to perform therapeutic Probing for congenital epiphora one of the most common childhood ocular disease.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x_shfI1tWAs,,Entropion surgery Weiss procedure,In this video we will show you Weiss procedure for lower lid involutional entropion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vfdcTC_GBgM,,Lateral canthal Lump surgery,In this video we will show you how to describe a lump its size site shape color contour temperature mobility tenderness transillumination and lymphadenopathy and how to remove cosmetic blemish at the lateral canthus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rFD0F8n6Lr0,,Cyst of Zeiss surgery,In this video we will show you 30 years old female who came with a cosmetic concern with a opaque cyst on lower lid margin we diagnosed her as a cyst of Zeiss and did excision .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zo9kz_vUVN4,chalazion;pterygium surgery;phaco;glaucoma;inferior oblique myectomy;,Chalazion Surgery,"In this video I will show you the technique of incision and curettage of chalazion in detail step by step . It's a must watch video for the beginners.
links to my other popular surgeries are given below
https://youtu.be/r6O_HwzHDK0
inferior oblique myectomy
https://youtu.be/x_shfI1tWAs
entropion surgery
https://youtu.be/VdCc-wjN-4c
phaco in phacomorphic glaucoma case
https://youtu.be/GZHr1fRgFRc
pterygium surgery new technique 
https://youtu.be/VdwyZ6uZRog
dacryocystorhinostomy surgery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GZHr1fRgFRc,pterygium excision;pterygium surgery;pterygium excision;,Pterygium Surgery with MMC,Here in this video i show you how I perform pterygium excision with intra operative use of mitomycin c and conjunctival preservation. Mmc is equally effective as conjunctival auto graft in decreasing the chances of pterygium recurrence. Pterygium Surgery is performed if patient comes with complaints of decreased vision due to astigmatism foreign body sensations watering or as in this case as a cosmetic blemish.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OJxa8NNeeOw,,Dermolipoma Surgery,Dermolipoma is a congenital condition that slowly and gradually enlarge and becomes visible in teenagers . Here in this video we have discussed in detail it's features and also showed you the full length surgery along with how to avoid the intra operative complications.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VdwyZ6uZRog,lacrimal;dacryocystorhinostomy;,DCR dacryocystorhinostomy,In this video we have shown you the main steps of conventional DCR . We almost do all DCR above 15 years old in local anesthesia . We use 1:50000 epinephrine concentrations so there is less bleeding less operating time and patient is more comfortable. Main steps are nasal packing skin bone deep incision separate laxirmal sac identify lacrimal crest create space cut the bone make large 150mm osteotomy make lacrimal flap then mucosal flap stitch both then close the wound first muscle to muscle then skin to skin .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0FRnuKo3eDc,,Technique for Lid Laceration Repair,This 20 years old male had rt brow and rt lower lid tear involving the lid margin. Lateral half was almost avulsed . Here we show you the wrong technique most of people adapt and the correct technique .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fKyq62HaHQ,,Caruncle cyst excision,This 20 years old female presented with rt caruncle growth painless gradually increasing for the last few months and now was cosmetic blemish and interfering with eye closure so we decided to excise it and send it for histopathology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XmD9Y8FZWOQ,punctoplasty;,Punctoplasty 50,This 12years old male patient was having left eye upper and lower puntal stenosis for which I performed punctoplasty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a43Phh2bUro,lens;evisceration;,Evisceration for a shattered globe,Here we are showing you a 12 years old kid with shattered perforated globe he was hot by sharp stone by another kid while playing the primary corneoscleral tear repair was not possible because lens and vitrrous was extruded so we performed evisceration under local anesthesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ykm1P291bQQ,plastic surgery;,Facial plastic surgery,In this 20 years old male patient with road traffic accident there was large defect just temporal to the right eye between eye and ear so we corrected that by primary repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9QR5Ur7rSSs,ptosis;,Double Z plasty,Today we would like to show you a surgery of a child with blepharophimosis syndrome with severe ptosis and telecanthus . So for telecanthus the surgery double z plasty is done . That's shown in detail . How to construct astronauts incision how to create flaps and how to shorten inter canthal distance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eovmThE1YaM,lacrimal duct;nasolacrimal duct obstruction;nasolacrimal duct;nasolacrimal;,Therapeutic probing for congenital nasolacrimal duct obstruction,In this video we will show you how to perform therapeutic probing for congenital nasolacrimal duct obstruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0U1916ABcs,,Epidermal inclusion cyst surgery,In this video I would like to teach you what are the properties need to be checked of any lump and how to perform solid lump in periocular region surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xju5ITWu6gM,,Tarsal wedge resection for upper lid entropion,In this video I will show you a case of trachomatous upper lid entropion and how to correct upper lid entropion by tarsal wedge resection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8siqj56Mx-Q,,Burn patient Extraordinary results with AMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o2-ehLPLW8M,,Nasal packing before DCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fphO7vKWR9I,,Hydrocystoma Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0w2CViCtOSA,,Symblepherectomy and AMG in burn patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7dmak_ntV0,,DCR in HD quality,in this video I will show you DCR video with such an angle that you will have never seen before,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GhYV_XLeSaA,,common canalicular obstruction,I will show you here a classical case of common canalicular obstruction where you can see the fountain of saline coming out of opposite punctum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cGI-KfEFSZE,chalazion;,Chalazion Incision and Curretage HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58qKZdlbqpY,,Symblepherectomy with Amniotic membrane garfting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lc3SPsMsliU,,Cicatricial Ectropion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X19LmErD5ps,eyelid;,Eyelid Tumor Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUcK_slTihY,,Cicatricial ectropion surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM_fRTpQHIk,pterygium surgery;,Pterygium Surgery in HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nb2-2i_gNaU,nasolacrimal;,Medial Canthal surgery causing Nasolacrimal obstruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FzkWljJZfCQ,pterygium surgery;,Sharjeels Double Forceps technique for Pterygium Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dseu0IKLamU,,New technique of passing DCR tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oCsbCMC4AZY,chalazion;,Chalazion surgery under topical anaesthesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dozp1orqhDU,,Essential Blepharospasm Surgery (HD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77OU_0uycaE,,Lid Redo Repair after Wrong primary repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_N2FstesVlo,,Dermoid Cyst Surgery (HD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuwItgHZTDs,blepharoplasty;,Dramatic improvement of Blepharospasm with modified blepharoplasty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ru5nfDFLylM,,Sharjeels technique of mucosal flaps in DCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axcy6HuMYS0,,Medial Canthal Cyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrvCUo8EaFg,,Tarsorrhaphy for Congenital eversion of upper eyelids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xfO0H4kwulc,,New technique for distal canalicular blockage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rrA-0UewLVw,,Modified DCR with intubation for upper canaliculus blockage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PqjJ4SHkF9g,inferior oblique myectomy;,Inferior oblique myectomy for inferior oblique overaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExKnSjgCsJM,cataract;,Sutures in cataract surgery,In this video I would like to show you different cases with continuous and interrupted sutures and tell you the qualities and advantages and disadvantages of different techniques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9Kkgr_An5ME,cataract;cataracts;ctr;capsular;ctr;,How to insert capsular tension rings in subluxated cataracts,In this video I will show you two cases of cataracts one was traumatic cataract and other was old mature cataract ok both cases zonular weakness was noted per op and we implanted CTRs . So I will show how to insert CTR it's types indications in this video .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W-34BIMEWv8,cataract;,Expulsive suprachoroidal haemorrhage,In this video I will discuss in detail suprachoroidal haemorrhage it's causes pathophysiology management and innumerate all per op cataract surgery complications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYRfuXvZaBI,cataract;,Striate keratopathy,In this video I will show you 3 cases of mild moderate and severe keratopathy one of the most important and most common early Cataract surgery complication and discuss in detail it's pathophysiology and management .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x6wd8aHrNM,cataract,Strange case of recurrent PCO,In this video I will share with you a very rare case of PCO that occurred again after yag capsulotomy was done once and it was completely removed . Recurrent PCO had central crystal ball like opacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERPc2HkFI3Q,cataract;,How to perform the capsulorhexis in white intumescent cataract,In this video I will show you how to do capsulorhexis in white intumescent cataract where when you give Nick there is outflux of cortical matter due to raised intracapsular pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYRLHbD58dc,lens;,Clear lens extraction CLE in high myopia,In this video I will show you 27 years old male patient who wanted to get rid of the thick glasses . So we performed clear lens extraction . In this video watch step by step surgery of CLE and what are the requirements and what are the avoidable complications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HfYRGI9cGEg,cataracta;cataract;,Conventional ECCE cataract surgery,In this video we will show you how to perform surgery for mature cataracta nigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V1ZESzELnMk,corneal;cataract;,corneal limbal tear repair and traumatic cataract surgery 200,In this video we will show you a lengthy procedure of a 10 years old boy who got trauma with limbal tear iris prolapse and traumatic cataract and we did surgery in a single go.this is my 200th video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRR5PUv025k,iol;,AC IOL,In this video we will show you how anterior chamber IOL looks like and what are the indications and contra indications of ACiOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O_FX7KHgHfU,posterior capsulotomy;capsular;,Posterior capsular opacification,In this video I will show you how PCO looks and it's types and also show you how posterior capsule looks after posterior capsulotomy and it's management and risk factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9320oL2VoRY,phaco;chop;cataract;iol;,White intumescent cataract surgery,In this video we will show you all the steps of phacoemulsification in swollen white cataract . Rhexis is always challenging and in this video we have shown how to perform capsulorhexis when it gets out of circle and how to divide it by tilt and chop technique also in detail shown how to load iol in the injector .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W5_tsDU0Tsk,lens;iol;,Cloudy foggy intra ocular lens,In this video we will show you a rare case of opacification of transparent intra ocular lens and tell you how to differentiate true from pseudo foggy iol and it's management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io2qi1xp3ZQ,cataract,Endophthalmitis 2,In this video we will show you the signs and symptoms differential of endophthalmitis and management in detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zn_AOiyrjVU,cataract,Endophthalmitis 1,In this video we will discuss in detail the risk factors pathogens causing endophthalmitis and how to reduce the chances of endophthalmitis by various prophylactic measures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8foFkGEJbw,lens;cataract;iol;,Simple easy and effective congenital cataract surgery,In this video we will show you how to perform surgery for the most common lamellar congenital cataract. This 6 years old kid presented with bilateral Cong cataract and gradually Dec vision in left eye for last few months . So we performed lens matter aspiration with single piece foldable iol insertion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uQo5YJCnizE,cataract,Past experience of learning ECCE,In this video I will share one fine day of my first year residency where we three residents got? a single case of ecce and we divided that case into steps that we had to perform ? it was the beginning of the learning art of Ophthalmology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gYM9YykWkTg,cataract;iol;capsular;,Subluxated Cataract Surgery,In this video I will show you a case of traumatic mature cataract with superior 170 degrees zonular dehiscence and inferior subluxation and how to perform surgery and implant iol in the bag in a situation where you don't have access to the Capsular tension ring ? must watch video ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EjJEp6sGZ7c,corneal;,Seidel Test,In this video we will show you a case of trauma with sharp wooden stick and full thickness corneal tear and we will show you in detail the significance of the Seidel test in Ophthalmology and how to perform it and how to interpret it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VdCc-wjN-4c,emulsification;phaco;glaucoma;,Phaco emulsification in phacomorphic glaucoma,This is very important video in which detailed discussion is done about phacomorphic glaucoma signs symptoms treatment options and how to perform phaco emulsification in such cases . Must watch video for undergraduate postgraduate students and phaco surgeons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cKwQakOLJ8,cataract,How to master the art of capsulorhexis,In this video we have shown you in detail what's the difference between anterior capsulotomy and capsulorhexis and how the beginner's should learn it. On the piece of paper on the fruits like plums or tomatoes you can practice. And how to approach it on the real patient.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dFvUNw7-ERY,emulsification;phaco;cataract;,Phaco emulsification in a Hard cataract,Here in this video we have shown you how to do a good safe and fast phaco emulsification in a mature hard cataract . What are the steps and how to do it as smooth as possible. It's a must watch video for all the Surgeons learning this art.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M2yIao-7H8,emulsification;phaco;cataract;,Phaco emulsification steps,In this video we are showing you different steps of phaco emulsification . As cataract surgery is the most common surgery in ophthalmology we will show you phaco surgeries from time to time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j9SuppIkM8o,phaco;,Phaco wound construction,In this video we will show you the beginning of the most important surgery in ophthalmology the phaco wound construction advantages of good incision disadvantages of poorly constructed wound .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAR0pguQguc,corneal;corneal suture;,How to remove corneal sutures,In this brief video I will show you the ideal technique of removing sutures so that you shouldn't open the corneal wound .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pysTeEoLuFQ,cataract,Capsulorhexis on milk,Capsulorhexis is an art and ophthlmologist s want to master it through various ways and here interesting way of doing it on milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cbpKP3VBZ0,phaco;cataract;,Phacoemulsification in PSC Cataract,In this video I will show you how to perform phaco in a posterior subcapsular cataract.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_Qu8Gz4huY,emulsification;phaco;cataract;,Challenging inf subluxated cataract phaco surgery,In this video we will show you how to perform phaco emulsification in an inferiorly subluxated cataract with mid dilated pupil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UWM0_Cc1KzI,phaco;cataract;retina;,Phaco in a poor glow,In this video I will show you phacoemulsification in a diabetic patient with poor fundal glow ? On bscan the retina is attached it was a dense posterior subcapsular cataract .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eYPla2MS-ks,phaco;cataract;,How to perform phaco in soft Cataract,In this video we will show you how to perform phaco in a not very hard Cataract .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4gRVVlVsKo,emulsification;phaco;chop;cataracta;cataract;,Cataracta Nigra phaco emulsification tilt and chop technique,In this video I will show you how to perform phaco emulsification in a very hard black brown cataract .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089CCbMLLo,emulsification;phaco;chop;cataract;,Phaco emulsification in a mature white Cataract,In this video I will show you another case of hard Cataract in which we performed capsulorhexis with mixed cystitome and capsulorhexis forceps and nucleus emulsification also with combined tunnel plus chop technique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNRvlwtHNjs,cornea;cataract;,Endophthalmitis leading to melting of cornea,Today I will share with you the video of a delayed onset endophthalmitis post Cataract surgery 3 months after the surgery patient used steroids for longtime and she presented with such an agressive endophthalmitis that within a week cornea melted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P42wrGNmw38,emulsification;phaco;,Challenging phacoemulsification in a pinpoint pupil,In this video I will show you how to perform phaco emulsification in a very constricted non dilating pupil without the help from iris hooks sphincterectomy and stretching it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
byD_DafVqyM,emulsification;phaco;cataract;,Fast Forward Hard Cataract Phaco with post op results,In this video I will show you phaco emulsification in hard Cataract which I did yesterday and todays first post op picture alongwith it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yrP2Dau8EZw,emulsification;phaco;cataract;,Mastering capsulorhexis and phaco in white Cataract,In this video I will show you how patiently you need to perform good round continous curvilinear capsulorhexis and phaco emulsification in a white Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brge9hlTbm0,emulsification;phaco;cataract;,Congenital Cataract Surgery,In this video I will show you how to perform phaco emulsification in a paediatric Cataract patient above 5 years of age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMoA1Ecz6hk,emulsification;phaco;cataract;,Phaco in Covid 19 era,In this video I will show you a case of white Cataract in which the most difficult step is capsulorhexis. In this video you will see how to perform if it's going radial and how to minimize chances of PCR while performing phaco emulsification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7Yf0fPmcLc,cataract,TASS toxic anterior segment syndrome,In this video I will discuss a case of classic toxic anterior segment syndrome . It's findings symptoms causes and treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2veA0DrZmI,phaco;cataract;,Phaco in a traumatic cataract,In this video I will show how to perform phaco in a traumatic Cataract and what important things to look before operation and what you need to look for intra operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIrjJK4zi4M,cataract,How to use betadine to Dec chances of endophthalmitis,In this video I will share how much time you need to get maximum effect of betadine to prevent the dreadful endophthalmitis. it's extremely important to leave the solution for atleast two minutes to take maximum effect..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,phaco;cataract;,Phaco in a blink,In this video I will show you a white soft Cataract case and how it's done in a blink of a second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFzCFFnsVoE,phaco;cataract;,Phacoemulsification in a Black Hard Cataract,In this video I will show you another technique of doing phacoemulsification in a very hard mature Nigra black cataract with PL positive vision .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l07Mr0RfCAE,emulsification;phaco;,Phaco emulsification in a small rhexis,In this video I will show you fast forward phaco emulsification in a small rhexis .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8clqci_IN-s,emulsification;phaco;chop;iol;,Vertical chop technique of phaco emulsification,In this video I will show you how to perform in the bag vertical chop technique of phacoemulsification with foldable iol implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZczSmfI0Nk,iol;,Foldable iol in Anterior chamber,In this video I will show you a common occurrence of putting foldable iol in anterior chamber if large PC rupture occur and patient with classical complications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRa1SpsyrKU,cornea;corneal;phaco;cataract;,post op phaco in a compromised cornea,in this video I will show you a strange corneal degeneration with pigmentation droplets all around in the cornea with opacification and vascularization and i performed cataract surgery with good surgical outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXqGaeNSET0,phaco;chop;direct chop;iol;,phaco with a music,in this video I will show you direct chop technique of phacoemulsification with foldable iol implantation and background soothing music .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZnyNVbqPyq0,cataract,how to perform capsulorhexis with utrata,in this short video I will show you how to make capsulorhexis with utrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCtnNSCPp1Y,phaco;cataract;,phaco in a soft cataract,doing phaco surgery in a soft cataract is also challenging so here I would like to share some tricks and tips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j1UQoHmVQxY,phaco;cataract;,phaco in a hard Cataract in uncooperative patient under topical anaesthesia,in this video I will show you how to stabilize the globe while doing phaco surgery on uncooperative patient who is moving his eye around and under topical anaesthesia in a hard Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RtBSIB5K3lQ,emulsification;phaco;cataract;,phaco in a hard Cataract . how to control the radial rhexis,in this video I will show you my technique of performing phaco emulsification in a hard Cataract and how to perform capsulorhexis if it is going radial .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t2zn11rQSRM,cataract;,Endophthalmitis CC4,challenging case 4 was actually post cataract surgery endophthalmitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXBnteXcwEY,phaco;,Phaco case ideal for the beginners,in this video I have got an ideal case for the beginners to start doing phaco surgery pupil is well dilated with nuclear sclerosis 3 hardness an ideal case to give it to the residents starting phaco surgery. watch it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36NPC9IP7q8,corneal;phaco;,Challenging phaco in a small pupil,in this latest video once again I will show you how to perform eventless phaco in a small pupil without iris chaffing zonular dehiscence and corneal endothelial damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4J4C1Xj-udU,ctr;ctr;,How to re implant displaced CTR in zonular dehiscence patient,in this video I will show you a case of iatrogenic bag dehiscence inferiorly while removing cortical sheets and then while implanting CTR it displaced into the angle so here I will show how I re implanted it in the bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
